area_fips,own_code,industry_code,agglvl_code,size_code,year,qtr,disclosure_code,annual_avg_estabs,annual_avg_emplvl,total_annual_wages,taxable_annual_wages,annual_contributions,annual_avg_wkly_wage,avg_annual_pay,lq_disclosure_code,lq_annual_avg_estabs,lq_annual_avg_emplvl,lq_total_annual_wages,lq_taxable_annual_wages,lq_annual_contributions,lq_annual_avg_wkly_wage,lq_avg_annual_pay,oty_disclosure_code,oty_annual_avg_estabs_chg,oty_annual_avg_estabs_pct_chg,oty_annual_avg_emplvl_chg,oty_annual_avg_emplvl_pct_chg,oty_total_annual_wages_chg,oty_total_annual_wages_pct_chg,oty_taxable_annual_wages_chg,oty_taxable_annual_wages_pct_chg,oty_annual_contributions_chg,oty_annual_contributions_pct_chg,oty_annual_avg_wkly_wage_chg,oty_annual_avg_wkly_wage_pct_chg,oty_avg_annual_pay_chg,oty_avg_annual_pay_pct_chg,annual_avg_estabs_prop,annual_avg_emplvl_prop,total_annual_wages_prop,taxable_annual_wages_prop,annual_contributions_prop,avg_annual_pay_prop,annual_avg_wkly_wage_prop,industry_code_name,own_code_name,size_code_name,agglvl_code_name,county_name
39083,5,1026,73,0.0,2021,A,0,116,1773,30721191,16712451,318476,332.0825429856322,17327.236886632825,0,1.14,0.92,0.82,1.14,1.05,0.88,0.88,0,35.0,43.20987654320987,482.0,37.33539891556932,7227889.0,30.76574335953286,3685151.0,28.287910771994195,80538.0,33.84831342618666,-16.683787875467544,-4.783657824502577,-870.5183418722081,-4.783657824502578,0.0943089430894309,0.09078805878437196,0.03386693067737817,0.1152498591861541,0.09423769276907185,0.3730328760284931,0.37303287602849305,Leisure and hospitality,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Knox
39083,5,1027,73,0.0,2021,A,0,85,552,16364813,4438521,72534,568.1836109878557,29646.40036231884,0,0.9,0.98,0.92,1.01,0.76,0.94,0.94,0,42.0,97.67441860465115,375.0,211.86440677966104,11063383.0,208.68676941881722,2809306.0,172.43310428642016,37326.0,106.01567825494207,-5.848911093577044,-1.018916327661887,-305.18155858511454,-1.0189163276618813,0.06910569105691057,0.028265656203594655,0.018040511105811525,0.030608252508551134,0.021462957357263522,0.638248444538756,0.638248444538756,Other services,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Knox
39083,5,1029,73,0.0,2021,A,0,1,2,64808,22506,608,621.0339705811892,32404.0,0,0.04,0.08,0.05,0.06,0.05,0.7,0.7,0,-82.0,-98.79518072289156,-140.0,-98.59154929577466,-4569515.0,-98.60156488876585,-1691929.0,-98.68726431739903,-47980.0,-98.74866222112456,-4.447845619064424,-0.7111071023750443,-232.07746478873378,-0.7111071023750437,0.0008130081300813008,0.00010241179783911107,7.144410655627005e-05,0.000155202449409939,0.00017990843015987292,0.6976159784686988,0.6976159784686989,Unclassified,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Knox
39089,0,10,70,0.0,2021,A,0,3653,74622,3530054572,731384509,17991855,906.6324680940517,47305.81560397738,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,2423.0,196.9918699186992,55093.0,282.1086589175073,2622939862.0,289.15194882023246,586373911.0,404.36624570019364,14612358.0,432.3826297227073,16.409208093056463,1.8432688551676484,856.1914552754533,1.8432688551676477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Total, all industries",Total Covered,All establishment sizes,"County, Total Covered",Licking
39089,1,10,71,0.0,2021,A,0,24,360,27061567,0,0,1440.6788260158967,75171.01944444445,0,1.17,0.24,0.29,0.0,0.0,1.2,1.2,0,10.0,71.42857142857143,251.0,230.2752293577982,20658830.0,322.65623279544354,0.0,0.0,0.0,0.0,314.8926840578047,27.97091492973154,16430.313022426104,27.970914929731546,0.006569942513003011,0.004824314545308354,0.007666047775762261,0.0,0.0,1.5890439364525872,1.5890439364525875,"Total, all industries",Federal Government,All establishment sizes,"County, Total -- by ownership sector",Licking
39089,1,1021,73,0.0,2021,A,0,16,196,11837707,0,0,1157.519319356318,60396.46428571428,0,1.58,0.56,0.73,0.0,0.0,1.29,1.3,0,6.0,60.0,101.0,106.3157894736842,6492610.0,121.46851591280756,0.0,0.0,0.0,0.0,79.19669087913121,7.344433733248574,4132.285338345864,7.344433733248566,0.0043799616753353405,0.0026265712524456593,0.003353406231704001,0.0,0.0,1.2767238766439588,1.2767238766439588,"Trade, transportation, and utilities",Federal Government,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,1,1028,73,0.0,2021,A,0,8,164,15223860,0,0,1779.0889681212464,92828.41463414633,0,0.94,0.2,0.27,0.0,0.0,1.33,1.33,0,4.0,100.0,150.0,1071.4285714285713,14166220.0,1339.4179493967702,0.0,0.0,0.0,0.0,331.2289846855838,22.877142021675493,17282.700348432045,22.877142021675485,0.0021899808376676703,0.002197743292862695,0.00431264154405826,0.0,0.0,1.9623044957360698,1.9623044957360698,Public administration,Federal Government,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,2,10,71,0.0,2021,A,0,17,1018,69325840,0,0,1305.1610232903233,68100.03929273084,0,0.72,0.43,0.61,0.0,0.0,1.41,1.41,0,7.0,70.0,742.0,268.84057971014494,53525838.0,338.77108369986286,0.0,0.0,0.0,0.0,208.01409103080505,18.95954725065043,10853.655234759826,18.959547250650424,0.0046537092800438,0.013642089464233068,0.019638744553663517,0.0,0.0,1.4395701336772877,1.439570133677288,"Total, all industries",State Government,All establishment sizes,"County, Total -- by ownership sector",Licking
39089,2,1025,73,0.0,2021,A,N,2,0,0,0,0,0.0,0.0,N,0.41,0.0,0.0,0.0,0.0,0.0,0.0,N,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005474952094169176,0.0,0.0,0.0,0.0,0.0,0.0,Education and health services,State Government,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,2,1028,73,0.0,2021,A,N,15,0,0,0,0,0.0,0.0,N,0.9,0.0,0.0,0.0,0.0,0.0,0.0,N,6.0,66.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004106214070626882,0.0,0.0,0.0,0.0,0.0,0.0,Public administration,State Government,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,3,10,71,0.0,2021,A,0,151,6919,353032519,691294,11599,977.885742485088,51023.63332851568,0,2.63,0.98,1.21,0.07,0.11,1.24,1.24,0,59.0,64.13043478260869,4585.0,196.4438731790917,249477733.0,240.91376423683596,185548.0,36.68798171414109,6667.0,135.17842660178428,127.5585705158644,15.001116596151912,6655.687313091512,15.001116596151903,0.04133588831097728,0.09272064538607917,0.10000766611378041,0.0009451854551105895,0.0006446806068634946,1.078591134664333,1.078591134664333,"Total, all industries",Local Government,All establishment sizes,"County, Total -- by ownership sector",Licking
39089,3,1012,73,0.0,2021,A,0,3,77,4023239,0,0,1001.3867498990397,52249.857142857145,0,2.09,1.43,1.86,0.0,0.0,1.31,1.31,0,1.0,50.0,77.0,0.0,4023239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008212428141253764,0.001031867277746509,0.0011397101427020092,0.0,0.0,1.1045123411520692,1.1045123411520692,Construction,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,3,1021,73,0.0,2021,A,0,5,109,6398467,0,0,1125.0353525962673,58701.53211009174,0,1.24,0.39,0.45,0.0,0.0,1.15,1.15,0,0.0,0.0,18.0,19.78021978021978,2595230.0,68.23739882631558,0.0,0.0,0.0,0.0,324.0423347856557,40.4550760843552,16907.718923278553,40.4550760843552,0.001368738023542294,0.001460695237329474,0.0018125688624623336,0.0,0.0,1.2408946206849931,1.2408946206849931,"Trade, transportation, and utilities",Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,3,1022,73,0.0,2021,A,0,5,109,3059531,192403,1539,537.9539407430265,28069.091743119265,0,2.92,1.78,1.86,1.94,1.73,1.04,1.04,0,2.0,66.66666666666666,109.0,0.0,3059531.0,0.0,192403.0,0.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.001368738023542294,0.001460695237329474,0.0008667092640062449,0.0002630668241293035,8.553870626458472e-05,0.5933539330153579,0.5933539330153578,Information,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,3,1024,73,0.0,2021,A,0,6,61,3636121,0,0,1142.418494247646,59608.54098360656,0,3.99,1.3,1.9,0.0,0.0,1.46,1.46,0,0.0,0.0,-16.0,-20.77922077922078,531077.0,17.1036867754531,0.0,0.0,0.0,0.0,369.5710647378621,47.81940789688341,19283.294230359803,47.81940789688341,0.0016424856282507528,0.0008174532979550266,0.0010300466822358236,0.0,0.0,1.260067926586912,1.2600679265869117,Professional and business services,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,3,1025,73,0.0,2021,A,0,62,4841,248599395,45000,1125,984.1962773239468,51352.90126007023,0,2.53,1.12,1.46,0.01,0.04,1.3,1.3,0,38.0,158.33333333333331,3371.0,229.31972789115648,180492365.0,265.01282613556924,45000.0,0.0,1125.0,0.0,96.24049321834445,10.838433055006579,5021.588334900167,10.838433055006577,0.016972351491924446,0.0648736297606604,0.07042366907635443,6.152714399369374e-05,6.252829405305901e-05,1.0855515459235119,1.0855515459235119,Education and health services,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,3,1026,73,0.0,2021,A,N,2,0,0,0,0,0.0,0.0,N,1.29,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005474952094169176,0.0,0.0,0.0,0.0,0.0,0.0,Leisure and hospitality,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,3,1027,73,0.0,2021,A,N,1,0,0,0,0,0.0,0.0,N,1.42,0.0,0.0,0.0,0.0,0.0,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002737476047084588,0.0,0.0,0.0,0.0,0.0,0.0,Other services,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,3,1028,73,0.0,2021,A,0,67,1672,86140833,453891,8935,987.3918252450286,51519.636961722485,0,3.17,0.8,0.91,0.11,0.19,1.14,1.14,0,19.0,39.58333333333333,1124.0,205.1094890510949,62459636.0,263.75202233231704,453891.0,0.0,8935.0,0.0,159.1830544398706,19.22016042949146,8305.773823036354,19.22016042949147,0.01834108951546674,0.022406260888209913,0.024402125021879124,0.0006205914869875922,0.0004966136065458509,1.0890761802527893,1.0890761802527893,Public administration,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,5,10,71,0.0,2021,A,0,3462,66325,3080634646,730693215,17980256,890.1837660427399,46447.56345269506,0,0.97,1.04,1.02,1.02,1.01,0.98,0.98,0,2348.0,210.77199281867144,49514.0,294.5333412646482,2299277461.0,294.2671424977042,586188363.0,405.6530662375268,14605691.0,432.81700011705215,-0.6010285801979762,-0.06747180506739417,-31.360168743281974,-0.06747180506739864,0.9477142075006844,0.8888129506043794,0.8726875415567938,0.9990548145448894,0.9993553193931365,0.9818573648858057,0.9818573648858057,"Total, all industries",Private,All establishment sizes,"County, Total -- by ownership sector",Licking
39089,5,1011,73,0.0,2021,A,0,67,841,42049553,9505553,258502,958.2572658692536,49999.468489892985,0,1.41,0.92,1.07,0.74,0.6,1.16,1.16,0,33.0,97.05882352941177,665.0,377.84090909090907,34909568.0,488.9305509745468,7593312.0,397.08969737601063,185878.0,255.94569288389516,180.75553445419757,23.248248479810048,9431.371898983896,23.248248479810055,0.01834108951546674,0.011270134812789793,0.011911870522776723,0.012996656181570835,0.014367723617158986,1.0569412629615274,1.0569412629615274,Natural resources and mining,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,5,1012,73,0.0,2021,A,0,382,3362,200660869,40918740,1464747,1143.883282226211,59684.96995835812,0,1.31,0.87,1.07,0.75,0.67,1.22,1.22,0,268.0,235.08771929824564,2324.0,223.8921001926782,133991975.0,200.9812477165138,28371022.0,226.105033600532,800574.0,120.53696853078941,-87.0730031450978,-7.073606445645053,-4543.251621603347,-7.073606445645063,0.10457158499863126,0.04505373750368524,0.0568435600377455,0.05594696017823369,0.08141167211496536,1.2616835625034635,1.2616835625034637,Construction,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,5,1013,73,0.0,2021,A,0,160,7377,431373810,81234643,2482514,1120.7034891164842,58475.506303375354,0,1.3,1.16,1.26,1.01,1.28,1.09,1.09,0,85.0,113.33333333333333,3128.0,73.6173217227583,167548958.0,63.507647869352354,36698928.0,82.40336547869502,1472676.0,145.83289596945252,-69.2930692171335,-5.822963833959852,-3615.539119076988,-5.822963833959858,0.04379961675335341,0.09885824555761036,0.12220032330990264,0.11106967949194013,0.13797988034029843,1.2361166498619431,1.2361166498619431,Manufacturing,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,5,1021,73,0.0,2021,A,0,735,28500,1116421117,351566265,8991178,750.7579085224439,39172.67077192982,0,1.11,1.99,2.0,2.13,2.63,1.0,1.0,0,475.0,182.69230769230768,25584.0,877.366255144033,1011847122.0,967.5896211099137,323401599.0,1148.2529173255596,8466469.0,1613.5551324638989,63.44751222101445,9.231274917772184,3310.5325689119854,9.231274917772195,0.20120448946071723,0.38192490150357805,0.31626171613757137,0.4806859602217799,0.4997360194376844,0.8280730449690473,0.8280730449690472,"Trade, transportation, and utilities",Private,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,5,1022,73,0.0,2021,A,0,58,269,20729966,2395541,64141,1476.9406474432515,77063.07063197026,0,0.77,0.18,0.13,0.11,0.11,0.72,0.72,0,37.0,176.19047619047618,193.0,253.9473684210526,15299057.0,281.70343123038884,1605357.0,203.16242799145513,42525.0,196.72927461139898,107.39766536537445,7.841861611559661,5603.741684601831,7.841861611559669,0.01587736107309061,0.0036048350352442977,0.005872420830099281,0.0032753510233288247,0.0035650020523175624,1.6290401010545297,1.6290401010545295,Information,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,5,1023,73,0.0,2021,A,0,381,2757,189426869,27299565,368491,1316.8052461476093,68707.60573086688,0,1.15,0.63,0.54,0.5,0.29,0.85,0.85,0,267.0,234.21052631578948,2222.0,415.32710280373834,161083522.0,568.3292167294145,21935302.0,408.9154838232204,281783.0,324.9792406698344,301.4591929333161,29.69029051513847,15729.387039278095,29.690290515138457,0.1042978373939228,0.03694620889281981,0.053661172975203515,0.03732587259378227,0.02048098987013846,1.4524135109741154,1.4524135109741154,Financial activities,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,5,1024,73,0.0,2021,A,0,624,7280,449646200,90388982,2006161,1183.7398861978422,61764.58791208791,0,0.88,0.66,0.65,0.61,0.5,0.98,0.98,0,467.0,297.45222929936307,5965.0,453.61216730038024,398239453.0,774.6832395366313,75427673.0,504.15156187202604,1731067.0,629.2638152776868,434.51688260506796,57.995667581136004,22672.004642125932,57.99566758113599,0.1708185053380783,0.09755836080512449,0.12737655773554993,0.12358613135460872,0.11150384437847015,1.3056447103492042,1.3056447103492042,Professional and business services,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,5,1025,73,0.0,2021,A,0,379,7618,408338001,46102107,793150,1027.2959200712867,53601.73286951956,0,0.58,0.65,0.85,0.55,0.44,1.32,1.32,0,243.0,178.6764705882353,3438.0,82.24880382775119,201520357.0,97.43866775699273,31046829.0,206.2189021019738,464965.0,141.67771226594758,79.03459549349179,8.334685117383781,4123.827606361665,8.334685117383774,0.10375034218450589,0.10208785612821956,0.11567469926354441,0.0630340216844817,0.04408383682505222,1.1330897096933856,1.1330897096933856,Education and health services,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,5,1026,73,0.0,2021,A,0,396,5992,117243752,59621991,1085498,375.0029090261949,19566.714285714286,0,1.31,0.82,0.8,0.81,0.67,0.98,0.98,0,280.0,241.3793103448276,4219.0,237.9582628313593,86522561.0,281.6380426136474,42909540.0,256.75192705127455,767022.0,240.8413820821663,42.920366040562726,12.924607735980784,2239.477399081461,12.924607735980779,0.10840405146454969,0.08029803543191016,0.03321301402249257,0.08151935167661584,0.060332745011562175,0.4136217510658278,0.4136217510658278,Leisure and hospitality,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,5,1027,73,0.0,2021,A,0,272,2308,104314989,21448925,460874,866.2188800776445,45197.135615251296,0,0.97,1.07,1.5,0.97,0.9,1.4,1.4,0,187.0,220.00000000000003,1756.0,318.1159420289855,87950176.0,537.4346532404618,17010404.0,383.2448691805221,388340.0,535.3902997215099,298.0352690897888,52.45404184953849,15550.735252932456,52.45404184953849,0.0744593484807008,0.030929216584921336,0.029550531549119633,0.029326468821887504,0.025615702216364014,0.9554245083441962,0.9554245083441962,Other services,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39089,5,1029,73,0.0,2021,A,0,8,21,429520,210903,5000,391.99527254723455,20453.333333333332,0,0.1,0.21,0.08,0.12,0.08,0.39,0.39,0,7.0,700.0,19.0,950.0,364712.0,562.757684236514,188397.0,837.0967741935484,4392.0,722.3684210526316,-229.0386980339547,-36.88022054890344,-11950.666666666668,-36.88022054890343,0.0021899808376676703,0.00028141834847632063,0.0001216751727882353,0.00028836131666004427,0.0002779035291247067,0.43236403541922347,0.43236403541922347,Unclassified,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Licking
39091,0,10,70,0.0,2021,A,0,970,18308,902447244,166383483,3529057,944.7081292055643,49292.508411623334,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,-2683.0,-73.4464823432795,-56314.0,-75.46568036235962,-2627607328.0,-74.43531748324484,-565001026.0,-77.25088774063713,-14462798.0,-80.385252104355,38.07566111151266,4.199679853905562,1986.6928076459517,4.199679853905561,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"Total, all industries",Total Covered,All establishment sizes,"County, Total Covered",Logan
39091,1,10,71,0.0,2021,A,0,18,116,8536093,0,0,1410.3207056813694,73587.00862068965,0,3.31,0.32,0.36,0.0,0.0,1.13,1.13,0,-6.0,-25.0,-244.0,-67.77777777777779,-18525474.0,-68.4567674887415,0.0,0.0,0.0,0.0,-30.358120334527257,-2.1072094478184744,-1584.0108237547975,-2.1072094478184766,0.018556701030927835,0.00633602796591654,0.009458827711816914,0.0,0.0,1.492863946102966,1.492863946102966,"Total, all industries",Federal Government,All establishment sizes,"County, Total -- by ownership sector",Logan
39091,1,1021,73,0.0,2021,A,0,13,76,4354681,0,0,1098.14449160129,57298.43421052631,0,4.83,0.89,1.05,0.0,0.0,1.18,1.18,0,-3.0,-18.75,-120.0,-61.224489795918366,-7483026.0,-63.21347537998702,0.0,0.0,0.0,0.0,-59.374827755028036,-5.1294891378612695,-3098.0300751879695,-5.129489137861261,0.013402061855670102,0.004151190736290146,0.004825413373415986,0.0,0.0,1.1624166847434194,1.1624166847434194,"Trade, transportation, and utilities",Federal Government,All establishment sizes,"County, by Supersector -- by ownership sector",Logan
39091,1,1028,73,0.0,2021,A,0,5,40,4181412,0,0,2003.4555124335202,104535.3,0,2.22,0.2,0.29,0.0,0.0,1.45,1.45,0,-3.0,-37.5,-124.0,-75.60975609756098,-11042448.0,-72.53382519282232,0.0,0.0,0.0,0.0,224.36654431227385,12.611316709428502,11706.885365853668,12.6113167094285,0.005154639175257732,0.002184837229626393,0.004633414338400927,0.0,0.0,2.1207137426861045,2.1207137426861045,Public administration,Federal Government,All establishment sizes,"County, by Supersector -- by ownership sector",Logan
39091,2,10,71,0.0,2021,A,0,7,79,4319500,0,0,1047.9079141368102,54677.215189873416,0,1.12,0.14,0.15,0.0,0.0,1.09,1.09,0,-10.0,-58.82352941176471,-939.0,-92.23968565815323,-65006340.0,-93.76927852587144,0.0,0.0,0.0,0.0,-257.25310915351315,-19.710449865027048,-13422.824102857427,-19.710449865027037,0.007216494845360825,0.004315053528512126,0.0047864293771393025,0.0,0.0,1.1092398612236245,1.1092398612236245,"Total, all industries",State Government,All establishment sizes,"County, Total -- by ownership sector",Logan
39091,2,1025,73,0.0,2021,A,N,1,0,0,0,0,0.0,0.0,N,0.76,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,Education and health services,State Government,All establishment sizes,"County, by Supersector -- by ownership sector",Logan
39091,2,1028,73,0.0,2021,A,N,6,0,0,0,0,0.0,0.0,N,1.35,0.0,0.0,0.0,0.0,0.0,0.0,N,-9.0,-60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006185567010309278,0.0,0.0,0.0,0.0,0.0,0.0,Public administration,State Government,All establishment sizes,"County, by Supersector -- by ownership sector",Logan
39091,3,10,71,0.0,2021,A,0,78,2056,92580390,0,0,863.0036427213528,45029.372568093386,0,5.13,1.18,1.24,0.0,0.0,1.05,1.05,0,-73.0,-48.34437086092716,-4863.0,-70.2847232258997,-260452129.0,-73.7756764554599,-691294.0,-100.0,-11599.0,-100.0,-114.88209976373525,-11.748008460762186,-5994.260760422294,-11.74800846076218,0.08041237113402062,0.11230063360279659,0.10258814641579203,0.0,0.0,0.9135135139009342,0.9135135139009342,"Total, all industries",Local Government,All establishment sizes,"County, Total -- by ownership sector",Logan
39091,3,1012,73,0.0,2021,A,N,2,0,0,0,0,0.0,0.0,N,5.25,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-33.33333333333333,-77.0,-100.0,-4023239.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002061855670103093,0.0,0.0,0.0,0.0,0.0,0.0,Construction,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Logan
39091,3,1021,73,0.0,2021,A,0,3,21,1134495,0,0,1035.3806032978089,54023.57142857143,0,2.81,0.31,0.31,0.0,0.0,1.0,1.0,0,-2.0,-40.0,-88.0,-80.73394495412845,-5263972.0,-82.26926856073494,0.0,0.0,0.0,0.0,-89.65474929845846,-7.969060624767065,-4677.960681520315,-7.969060624767063,0.003092783505154639,0.0011470395455538563,0.001257131657881156,0.0,0.0,1.0959793520232477,1.0959793520232477,"Trade, transportation, and utilities",Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Logan
39091,3,1022,73,0.0,2021,A,N,1,0,0,0,0,0.0,0.0,N,2.2,0.0,0.0,0.0,0.0,0.0,0.0,N,-4.0,-80.0,-109.0,-100.0,-3059531.0,-100.0,-192403.0,-100.0,-1539.0,-100.0,0.0,0.0,0.0,0.0,0.0010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,Information,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Logan
39091,3,1024,73,0.0,2021,A,0,4,21,1025965,0,0,936.3322541416547,48855.47619047619,0,10.01,1.83,2.1,0.0,0.0,1.13,1.13,0,-2.0,-33.33333333333333,-40.0,-65.57377049180327,-2610156.0,-71.78407979272417,0.0,0.0,0.0,0.0,-206.08624010599135,-18.039469874103535,-10753.064793130368,-18.039469874103542,0.004123711340206186,0.0011470395455538563,0.0011368697802793667,0.0,0.0,0.9911339017787927,0.9911339017787927,Professional and business services,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Logan
39091,3,1025,73,0.0,2021,A,0,19,1467,68176534,0,0,890.6796667045204,46473.43830947512,0,2.92,1.38,1.56,0.0,0.0,1.13,1.13,0,-43.0,-69.35483870967742,-3374.0,-69.69634373063417,-180422861.0,-72.57574420082558,-45000.0,-100.0,-1125.0,-100.0,-93.51661061942639,-9.501825273481046,-4879.462950595116,-9.501825273481039,0.01958762886597938,0.08012890539654796,0.07554628201623717,0.0,0.0,0.942809360022679,0.942809360022679,Education and health services,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Logan
39091,3,1026,73,0.0,2021,A,N,1,0,0,0,0,0.0,0.0,N,2.43,0.0,0.0,0.0,0.0,0.0,0.0,N,-1.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010309278350515464,0.0,0.0,0.0,0.0,0.0,0.0,Leisure and hospitality,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Logan
39091,3,1027,73,0.0,2021,A,0,3,4,145514,0,0,697.2066503761199,36378.5,0,16.05,1.01,1.0,0.0,0.0,0.91,0.91,0,2.0,200.0,4.0,0.0,145514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003092783505154639,0.00021848372296263927,0.00016124377460008068,0.0,0.0,0.7380127563445692,0.7380127563445692,Other services,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Logan
39091,3,1028,73,0.0,2021,A,0,45,462,19676762,0,0,816.2597659794726,42590.393939393936,0,8.01,0.9,0.81,0.0,0.0,0.91,0.91,0,-22.0,-32.83582089552239,-1210.0,-72.36842105263158,-66464071.0,-77.15745098494693,-453891.0,-100.0,-8935.0,-100.0,-171.132059265556,-17.331727374093695,-8929.243022328548,-17.331727374093695,0.04639175257731959,0.02523487000218484,0.021803780919962563,0.0,0.0,0.864033811867261,0.8640338118672609,Public administration,Local Government,All establishment sizes,"County, by Supersector -- by ownership sector",Logan
39091,5,10,71,0.0,2021,A,0,867,16057,797011261,166383483,3529057,951.2984376274848,49636.37422930809,0,0.92,1.03,1.03,1.02,1.01,1.0,1.0,0,-2595.0,-74.95667244367418,-50268.0,-75.79042593290615,-2283623385.0,-74.12834196243081,-564309732.0,-77.22936526788469,-14451199.0,-80.37259869937336,61.11467158474488,6.8653994732375985,3188.810776613027,6.8653994732376,0.8938144329896908,0.8770482849027748,0.8831665964952518,1.0,1.0,1.0069760259472547,1.0069760259472547,"Total, all industries",Private,All establishment sizes,"County, Total -- by ownership sector",Logan
39091,5,1011,73,0.0,2021,A,0,16,153,7131675,1554624,23474,893.3401351532899,46612.25490196078,0,1.27,0.68,0.71,0.53,0.28,1.04,1.04,0,-51.0,-76.11940298507463,-688.0,-81.80737217598097,-34917878.0,-83.039831600588,-7950929.0,-83.64509671346843,-235028.0,-90.91921919366195,-64.91713071596371,-6.774499190160184,-3387.2135879322013,-6.774499190160194,0.016494845360824743,0.008357002403320952,0.007902594913348751,0.009343619763026598,0.006651635266871575,0.9456255403502546,0.9456255403502546,Natural resources and mining,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Logan
39091,5,1012,73,0.0,2021,A,0,80,544,28711339,6568481,200124,1011.512561758928,52778.19669117647,0,1.03,0.58,0.6,0.53,0.46,1.04,1.04,0,-302.0,-79.05759162303664,-2818.0,-83.81915526472338,-171949530.0,-85.69161035577893,-34350259.0,-83.94749936092852,-1264623.0,-86.33729920593795,-132.37072046728292,-11.57204782376614,-6906.773267181648,-11.57204782376613,0.08247422680412371,0.029713786322918944,0.031814977762844164,0.039477963086035406,0.056707500048879915,1.0707143619157187,1.0707143619157184,Construction,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Logan
39091,5,1013,73,0.0,2021,A,0,48,4914,344082122,53207948,779683,1341.9727247909893,70020.78184778185,0,1.47,3.14,3.93,2.91,2.05,1.25,1.25,0,-112.0,-70.0,-2463.0,-33.38755591703945,-87291688.0,-20.23574124724911,-28026695.0,-34.50091483752812,-1702831.0,-68.59300692765478,221.26923567450513,19.743780386455704,11545.275544406497,19.74378038645571,0.049484536082474224,0.2684072536596024,0.38127671649247125,0.31979104560516985,0.22093239072080728,1.4205156950639324,1.4205156950639322,Manufacturing,Private,All establishment sizes,"County, by Supersector -- by ownership sector",Logan
